0.705	2.3121	0	0	0	0	0	0	0
0.71	2.306	0	0	0	0	0	0	0
0.715	2.2999	0	0	0	0	0	0	0
0.72	2.295	0	0	0	0	0	0	0
0.725	2.2927	0.0001	0	0	0	0	0	0
0.73	2.2912	0.0009	0	0	0	0	0	0
0.735	2.2861	0.0057	0	0	0	0	0	0
0.74	2.2666	0.0282	0	0	0	0	0	0
0.745	2.1979	0.1058	0	0	0	0	0	0
0.75	2.0147	0.3024	0	0	0	0	0	0
0.755	1.6705	0.6726	0	0	0	0	0	0
0.76	1.1868	1.1868	0	0	0	0	0	0
0.765	0.6909	1.7157	0	0	0	0	0	0
0.77	0.3182	2.1195	0	0	0	0	0	0
0.775	0.1131	2.3496	0	0	0	0	0	0
0.78	0.0304	2.443	0	0	0	0	0	0
0.785	0.0061	2.4721	0	0	0	0	0	0
0.79	0.0009	2.4787	0	0	0	0	0	0
0.795	0.0001	2.4807	0	0	0	0	0	0
0.8	0	2.484	0	0	0	0	0	0
0.805	0	2.4948	0	0	0	0	0	0
0.81	0	2.5075	0	0	0	0	0	0
0.815	0	2.5209	0	0	0	0	0	0
0.82	0	2.5345	0	0	0	0	0	0
0.825	0	2.5484	0	0	0	0	0	0
0.83	0	2.5569	0	0	0	0	0	0
0.835	0	2.5638	0	0	0	0	0	0
0.84	0	2.5721	0	0	0	0	0	0
0.845	0	2.5809	0	0	0	0	0	0
0.85	0	2.5932	0	0	0	0	0	0
0.855	0	2.6103	0	0	0	0	0	0
0.86	0	2.6284	0	0	0	0	0	0
0.865	0	2.6491	0	0	0	0	0	0
0.87	0	2.6675	0	0	0	0	0	0
0.875	0	2.6873	0	0	0	0	0	0
0.88	0	2.7067	0	0	0	0	0	0
0.885	0	2.7256	0.0001	0	0	0	0.0001	0
0.89	0	2.7435	0.0009	0	0	0	0.0009	0
0.895	0	2.7585	0.0044	0	0	0	0.0044	0
0.9	0	2.7714	0.0178	0	0	0	0.0178	0
0.905	0	2.7844	0.0594	0	0	0	0.0594	0
0.91	0	2.7957	0.1639	0	0	0	0.1639	0
0.915	0	2.8053	0.3771	0	0	0	0.3771	0
0.92	0	2.8127	0.7298	0	0	0	0.7298	0
0.925	0	2.8162	1.2022	0	0	0	1.2022	0
0.93	0	2.8178	1.7158	0	0	0	1.7158	0
0.935	0	2.8184	2.169	0	0	0	2.169	0
0.94	0	2.8143	2.4908	0	0	0	2.4908	0
0.945	0	2.8058	2.6763	0	0	0	2.6763	0
0.95	0	2.7839	2.7617	0	0	0	2.7617	0
0.955	0	2.7306	2.7932	0	0	0	2.7932	0
0.96	0	2.6134	2.8025	0	0	0	2.8025	0
0.965	0	2.3904	2.8019	0	0	0	2.8019	0
0.97	0	2.0438	2.8006	0	0	0	2.8006	0
0.975	0	1.5926	2.797	0	0	0	2.797	0
0.98	0	1.1083	2.7948	0	0	0	2.7948	0
0.985	0	0.6759	2.7912	0	0	0	2.7912	0
0.99	0	0.3564	2.7872	0	0	0	2.7872	0
0.995	0	0.1609	2.785	0	0	0	2.785	0
1	0	0.0617	2.7816	0	0	0	2.7816	0
1.005	0	0.02	2.7799	0	0	0	2.7799	0
1.01	0	0.0054	2.7784	0	0	0	2.7784	0
1.015	0	0.0012	2.777	0	0	0	2.777	0
1.02	0	0.0002	2.7757	0	0	0	2.7757	0
1.025	0	0	2.7745	0	0	0	2.7745	0
1.03	0	0	2.7735	0	0	0	2.7735	0
1.035	0	0	2.7711	0	0	0	2.7711	0
1.04	0	0	2.7706	0	0	0	2.7706	0
1.045	0	0	2.7701	0	0	0	2.7701	0
1.05	0	0	2.7699	0	0	0	2.7699	0
1.055	0	0	2.77	0	0	0	2.77	0
1.06	0	0	2.7703	0	0	0	2.7703	0
1.065	0	0	2.7708	0	0	0	2.7708	0
1.07	0	0	2.7715	0	0	0	2.7715	0
1.075	0	0	2.7723	0	0	0	2.7723	0
1.08	0	0	2.7732	0.0002	0	0	2.7732	0
1.085	0	0	2.7756	0.0007	0	0	2.7756	0
1.09	0	0	2.7763	0.0027	0	0	2.7763	0
1.095	0	0	2.7771	0.0091	0	0	2.7771	0
1.1	0	0	2.7792	0.0267	0	0	2.7792	0
1.105	0	0	2.7778	0.0689	0	0	2.7778	0
1.11	0	0	2.7778	0.1566	0	0	2.7778	0
1.115	0	0	2.7791	0.3153	0	0	2.7791	0
1.12	0	0	2.7803	0.5645	0	0	2.7803	0
1.125	0	0	2.78	0.9041	0	0	2.78	0
1.13	0	0	2.7815	1.307	0	0	2.7815	0
1.135	0	0	2.7821	1.7214	0	0	2.7822	0
1.14	0	0	2.7827	2.0919	0	0	2.783	0
1.145	0	0	2.7823	2.3792	0	0	2.7833	0
1.15	0	0	2.7815	2.5745	0	0	2.7852	0
1.155	0	0	2.7748	2.6886	0	0	2.786	0
1.16	0	0	2.7566	2.7473	0	0	2.787	0
1.165	0	0	2.7157	2.7753	0	0	2.7896	0
1.17	0	0	2.6306	2.7865	0	0	2.791	0
1.175	0	0	2.4822	2.7926	0	0	2.7939	0
1.18	0	0	2.2517	2.7966	0	0	2.7969	0
1.185	0	0	1.9366	2.7983	0	0	2.7984	0
1.19	0	0	1.5604	2.8016	0	0	2.8016	0
1.195	0	0	1.1637	2.8049	0	0	2.8049	0
1.2	0	0	0.7949	2.8064	0	0	2.8064	0
1.205	0	0	0.4936	2.8083	0	0	2.8083	0
1.21	0	0	0.2771	2.8119	0	0	2.8119	0
1.215	0	0	0.1398	2.8156	0	0	2.8156	0
1.22	0	0	0.0631	2.8176	0	0	2.8176	0
1.225	0	0	0.0254	2.8208	0	0	2.8208	0
1.23	0	0	0.0091	2.8242	0	0	2.8242	0
1.235	0	0	0.0029	2.8265	0	0	2.8265	0
1.24	0	0	0.0008	2.8285	0	0	2.8285	0
1.245	0	0	0.0002	2.831	0	0	2.831	0
1.25	0	0	0	2.8313	0	0	2.8313	0
1.255	0	0	0	2.8324	0	0	2.8324	0
1.26	0	0	0	2.8327	0	0	2.8327	0
1.265	0	0	0	2.8321	0	0	2.8321	0
1.27	0	0	0	2.8312	0	0	2.8312	0
1.275	0	0	0	2.8309	0	0	2.8309	0
1.28	0	0	0	2.8305	0	0	2.8305	0
1.285	0	0	0	2.8286	0	0	2.8286	0
1.29	0	0	0	2.8285	0	0	2.8285	0
1.295	0	0	0	2.8279	0	0	2.8279	0
1.3	0	0	0	2.8276	0	0	2.8276	0
1.305	0	0	0	2.8288	0	0	2.8288	0
1.31	0	0	0	2.8287	0	0	2.8287	0
1.315	0	0	0	2.8304	0.0001	0	2.8304	0
1.32	0	0	0	2.8323	0.0003	0	2.8323	0
1.325	0	0	0	2.8328	0.0009	0	2.8328	0
1.33	0	0	0	2.8353	0.0028	0	2.8353	0
1.335	0	0	0	2.8379	0.0076	0	2.8379	0
1.34	0	0	0	2.839	0.0189	0	2.839	0
1.345	0	0	0	2.8417	0.043	0	2.8417	0
1.35	0	0	0	2.8448	0.0901	0	2.8448	0
1.355	0	0	0	2.8467	0.1733	0	2.8467	0
1.36	0	0	0	2.8503	0.3074	0	2.8503	0
1.365	0	0	0	2.8526	0.5037	0	2.8526	0
1.37	0	0	0	2.8563	0.7654	0	2.8563	0
1.375	0	0	0	2.8602	1.0825	0	2.8602	0
1.38	0	0	0	2.8623	1.4311	0	2.8623	0
1.385	0	0	0	2.8664	1.7816	0	2.8665	0
1.39	0	0	0	2.8688	2.1002	0	2.869	0
1.395	0	0	0	2.8697	2.3636	0	2.8705	0
1.4	0	0	0	2.8693	2.5617	0	2.8715	0
1.405	0	0	0	2.8651	2.696	0	2.8708	0
1.41	0	0	0	2.8558	2.7789	0	2.8697	0
1.415	0	0	0	2.8374	2.8255	0	2.8689	0
1.42	0	0	0	2.8039	2.8505	0	2.8696	0
1.425	0	0	0	2.745	2.8644	0	2.872	0
1.43	0	0	0	2.6453	2.8702	0	2.873	0
1.435	0	0	0	2.4949	2.8739	0	2.8748	0
1.44	0	0	0	2.2844	2.8746	0	2.8749	0
1.445	0	0	0	2.0158	2.8735	0	2.8736	0
1.45	0	0	0	1.7041	2.8742	0	2.8743	0
1.455	0	0	0	1.3704	2.8755	0	2.8755	0
1.46	0	0	0	1.0419	2.8764	0	2.8764	0
1.465	0	0	0	0.7453	2.877	0	2.877	0
1.47	0	0	0	0.4996	2.8776	0	2.8776	0
1.475	0	0	0	0.3129	2.8792	0	2.8792	0
1.48	0	0	0	0.1823	2.8792	0	2.8792	0
1.485	0	0	0	0.0988	2.8808	0	2.8808	0
1.49	0	0	0	0.0496	2.8812	0	2.8812	0
1.495	0	0	0	0.0231	2.8831	0	2.8831	0
1.5	0	0	0	0.0099	2.8837	0	2.8837	0
1.505	0	0	0	0.0039	2.8841	0	2.8841	0
1.51	0	0	0	0.0014	2.8863	0	2.8863	0
1.515	0	0	0	0.0005	2.8878	0	2.8878	0
1.52	0	0	0	0.0002	2.8894	0	2.8894	0
1.525	0	0	0	0	2.892	0	2.892	0
1.53	0	0	0	0	2.8928	0	2.8928	0
1.535	0	0	0	0	2.8954	0	2.8954	0
1.54	0	0	0	0	2.898	0	2.898	0
1.545	0	0	0	0	2.8999	0	2.8999	0
1.55	0	0	0	0	2.9019	0	2.9019	0
1.555	0	0	0	0	2.9034	0	2.9034	0
1.56	0	0	0	0	2.9049	0	2.9049	0
1.565	0	0	0	0	2.9058	0	2.9058	0
1.57	0	0	0	0	2.9081	0	2.9081	0
1.575	0	0	0	0	2.9092	0	2.9092	0
1.58	0	0	0	0	2.9104	0	2.9104	0
1.585	0	0	0	0	2.9125	0	2.9125	0
1.59	0	0	0	0	2.915	0	2.915	0
1.595	0	0	0	0	2.9182	0	2.9182	0
1.6	0	0	0	0	2.9222	0	2.9222	0
1.605	0	0	0	0	2.9261	0.0001	2.9261	0
1.61	0	0	0	0	2.9304	0.0003	2.9304	0
1.615	0	0	0	0	2.9342	0.0008	2.9342	0
1.62	0	0	0	0	2.9383	0.0019	2.9383	0
1.625	0	0	0	0	2.9439	0.0045	2.9439	0
1.63	0	0	0	0	2.9496	0.0099	2.9496	0
1.635	0	0	0	0	2.9537	0.0205	2.9537	0
1.64	0	0	0	0	2.9576	0.0403	2.9576	0
1.645	0	0	0	0	2.9612	0.0746	2.9612	0
1.65	0	0	0	0	2.9645	0.1304	2.9645	0
1.655	0	0	0	0	2.9686	0.2158	2.9686	0
1.66	0	0	0	0	2.9705	0.3381	2.9705	0
1.665	0	0	0	0	2.9739	0.5026	2.9739	0
1.67	0	0	0	0	2.977	0.71	2.977	0
1.675	0	0	0	0	2.9784	0.9548	2.9784	0
1.68	0	0	0	0	2.9797	1.2262	2.9797	0
1.685	0	0	0	0	2.9823	1.5092	2.9823	0
1.69	0	0	0	0	2.9834	1.7846	2.9835	0
1.695	0	0	0	0	2.9842	2.0365	2.9844	0
1.7	0	0	0	0	2.9867	2.2542	2.9872	0
1.705	0	0	0	0	2.9887	2.43	2.99	0
1.71	0	0	0	0	2.9898	2.5634	2.9928	0
1.715	0	0	0	0	2.9882	2.6581	2.995	0
1.72	0	0	0	0	2.9844	2.7229	2.9984	0
1.725	0	0	0	0	2.9728	2.763	3.0002	0
1.73	0	0	0	0	2.9506	2.7869	3.0018	0
1.735	0	0	0	0	2.9131	2.8011	3.0038	0
1.74	0	0	0	0	2.8528	2.8089	3.0055	0
1.745	0	0	0	0	2.7614	2.8122	3.0057	0
1.75	0	0	0	0	2.6346	2.815	3.0073	0
1.755	0	0	0	0	2.4642	2.814	3.0056	0
1.76	0	0	0	0	2.2535	2.8138	3.0051	0
1.765	0	0	0	0	2.0045	2.8115	3.0025	0
1.77	0	0	0	0	1.7289	2.8087	2.9996	0
1.775	0	0	0	0	1.4407	2.8059	2.9965	0
1.78	0	0	0	0	1.1564	2.803	2.9934	0
1.785	0	0	0	0	0.8922	2.8017	2.9921	0
1.79	0	0	0	0	0.6592	2.7991	2.9893	0
1.795	0	0	0	0	0.4659	2.797	2.987	0
1.8	0	0	0	0	0.3142	2.7941	2.9839	0
1.805	0	0	0	0	0.2021	2.7923	2.982	0
1.81	0	0	0	0	0.1238	2.7928	2.9825	0
1.815	0	0	0	0	0.0721	2.7914	2.9811	0
1.82	0	0	0	0	0.0399	2.7931	2.9829	0
1.825	0	0	0	0	0.021	2.7944	2.9843	0
1.83	0	0	0	0	0.0105	2.796	2.9859	0
1.835	0	0	0	0	0.0049	2.7976	2.9877	0
1.84	0	0	0	0	0.0022	2.7993	2.9895	0
1.845	0	0	0	0	0.0009	2.801	2.9913	0
1.85	0	0	0	0	0.0004	2.8026	2.993	0
1.855	0	0	0	0	0.0001	2.804	2.9945	0
1.86	0	0	0	0	0.0001	2.8055	2.996	0.0001
1.865	0	0	0	0	0	2.8084	2.9992	0.0003
1.87	0	0	0	0	0	2.8097	3.0005	0.0006
1.875	0	0	0	0	0	2.8123	3.0034	0.0014
1.88	0	0	0	0	0	2.8134	3.0045	0.003
1.885	0	0	0	0	0	2.8142	3.0054	0.0062
1.89	0	0	0	0	0	2.8134	3.0046	0.0121
1.895	0	0	0	0	0	2.8137	3.0049	0.0225
1.9	0	0	0	0	0	2.8137	3.0048	0.0401
1.905	0	0	0	0	0	2.813	3.0041	0.0685
1.91	0	0	0	0	0	2.8133	3.0045	0.1122
1.915	0	0	0	0	0	2.8118	3.0028	0.1761
1.92	0	0	0	0	0	2.8098	3.0006	0.2653
1.925	0	0	0	0	0	2.8084	2.9992	0.3843
1.93	0	0	0	0	0	2.8045	2.9951	0.535
1.935	0	0	0	0	0	2.8002	2.9904	0.7176
1.94	0	0	0	0	0	2.7927	2.9825	0.9283
1.945	0	0	0	0	0	2.7826	2.9717	1.161
1.95	0	0	0	0	0	2.7632	2.9509	1.4046
1.955	0	0	0	0	0	2.7329	2.9186	1.6484
1.96	0	0	0	0	0	2.6857	2.8682	1.8799
1.965	0	0	0	0	0	2.6175	2.7953	2.0895
1.97	0	0	0	0	0	2.5261	2.6977	2.2722
1.975	0	0	0	0	0	2.4047	2.5681	2.4218
1.98	0	0	0	0	0	2.253	2.406	2.5392
1.985	0	0	0	0	0	2.0715	2.2122	2.6271
1.99	0	0	0	0	0	1.864	1.9906	2.6898
1.995	0	0	0	0	0	1.6371	1.7483	2.7324
2	0	0	0	0	0	1.4006	1.4957	2.7612
2.005	0	0	0	0	0	1.1635	1.2425	2.7781
2.01	0	0	0	0	0	0.937	1.0007	2.788
2.015	0	0	0	0	0	0.7304	0.78	2.7935
2.02	0	0	0	0	0	0.5501	0.5875	2.7965
2.025	0	0	0	0	0	0.3998	0.427	2.7981
2.03	0	0	0	0	0	0.2801	0.2991	2.799
2.035	0	0	0	0	0	0.189	0.2019	2.8013
2.04	0	0	0	0	0	0.1227	0.131	2.8017
2.045	0	0	0	0	0	0.0765	0.0817	2.8024
2.05	0	0	0	0	0	0.0459	0.049	2.8031
2.055	0	0	0	0	0	0.0264	0.0282	2.8053
2.06	0	0	0	0	0	0.0146	0.0156	2.8059
2.065	0	0	0	0	0	0.0077	0.0082	2.8083
2.07	0	0	0	0	0	0.0039	0.0042	2.8092
2.075	0	0	0	0	0	0.0019	0.002	2.8104
2.08	0	0	0	0	0	0.0009	0.001	2.813
2.085	0	0	0	0	0	0.0004	0.0004	2.8144
2.09	0	0	0	0	0	0.0002	0.0002	2.816
2.095	0	0	0	0	0	0.0001	0.0001	2.8177
2.1	0	0	0	0	0	0	0	2.8195
2.105	0	0	0	0	0	0	0	2.8219
2.11	0	0	0	0	0	0	0	2.8245
2.115	0	0	0	0	0	0	0	2.828
2.12	0	0	0	0	0	0	0	2.8315
2.125	0	0	0	0	0	0	0	2.8327
2.13	0	0	0	0	0	0	0	2.8369
2.135	0	0	0	0	0	0	0	2.8393
2.14	0	0	0	0	0	0	0	2.8414
2.145	0	0	0	0	0	0	0	2.8448
2.15	0	0	0	0	0	0	0	2.8459
2.155	0	0	0	0	0	0	0	2.8465
2.16	0	0	0	0	0	0	0	2.8467
2.165	0	0	0	0	0	0	0	2.8473
2.17	0	0	0	0	0	0	0	2.8474
2.175	0	0	0	0	0	0	0	2.8466
2.18	0	0	0	0	0	0	0	2.8454
2.185	0	0	0	0	0	0	0	2.844
2.19	0	0	0	0	0	0	0	2.8424
2.195	0	0	0	0	0	0	0	2.8422
2.2	0	0	0	0	0	0	0	2.8413
2.205	0	0	0	0	0	0	0	2.8407
2.21	0	0	0	0	0	0	0	2.8378
2.215	0	0	0	0	0	0	0	2.8335
2.22	0	0	0	0	0	0	0	2.8299
2.225	0	0	0	0	0	0	0	2.8224
2.23	0	0	0	0	0	0	0	2.8143
2.235	0	0	0	0	0	0	0	2.8026
2.24	0	0	0	0	0	0	0	2.7872
2.245	0	0	0	0	0	0	0	2.764
2.25	0	0	0	0	0	0	0	2.731
2.255	0	0	0	0	0	0	0	2.6875
2.26	0	0	0	0	0	0	0	2.6252
2.265	0	0	0	0	0	0	0	2.5455
2.27	0	0	0	0	0	0	0	2.4441
2.275	0	0	0	0	0	0	0	2.3195
2.28	0	0	0	0	0	0	0	2.1715
2.285	0	0	0	0	0	0	0	2.0015
2.29	0	0	0	0	0	0	0	1.813
2.295	0	0	0	0	0	0	0	1.6109
2.3	0	0	0	0	0	0	0	1.4027
2.305	0	0	0	0	0	0	0	1.1936
2.31	0	0	0	0	0	0	0	0.9932
2.315	0	0	0	0	0	0	0	0.8058
2.32	0	0	0	0	0	0	0	0.6367
2.325	0	0	0	0	0	0	0	0.49
2.33	0	0	0	0	0	0	0	0.367
2.335	0	0	0	0	0	0	0	0.2668
2.34	0	0	0	0	0	0	0	0.1886
2.345	0	0	0	0	0	0	0	0.1294
2.35	0	0	0	0	0	0	0	0.086
2.355	0	0	0	0	0	0	0	0.0555
2.36	0	0	0	0	0	0	0	0.0347
2.365	0	0	0	0	0	0	0	0.021
2.37	0	0	0	0	0	0	0	0.0123
2.375	0	0	0	0	0	0	0	0.007
2.38	0	0	0	0	0	0	0	0.0039
2.385	0	0	0	0	0	0	0	0.0021
2.39	0	0	0	0	0	0	0	0.0011
2.395	0	0	0	0	0	0	0	0.0005
2.4	0	0	0	0	0	0	0	0.0003
2.405	0	0	0	0	0	0	0	0.0001
2.41	0	0	0	0	0	0	0	0.0001
2.415	0	0	0	0	0	0	0	0
2.42	0	0	0	0	0	0	0	0
2.425	0	0	0	0	0	0	0	0
2.43	0	0	0	0	0	0	0	0
2.435	0	0	0	0	0	0	0	0
2.44	0	0	0	0	0	0	0	0
2.445	0	0	0	0	0	0	0	0
2.45	0	0	0	0	0	0	0	0
2.455	0	0	0	0	0	0	0	0
2.46	0	0	0	0	0	0	0	0
2.465	0	0	0	0	0	0	0	0
2.47	0	0	0	0	0	0	0	0
2.475	0	0	0	0	0	0	0	0
2.48	0	0	0	0	0	0	0	0
2.485	0	0	0	0	0	0	0	0
2.49	0	0	0	0	0	0	0	0
2.495	0	0	0	0	0	0	0	0
2.5	0	0	0	0	0	0	0	0
2.505	0	0	0	0	0	0	0	0
2.51	0	0	0	0	0	0	0	0
2.515	0	0	0	0	0	0	0	0
2.52	0	0	0	0	0	0	0	0
2.525	0	0	0	0	0	0	0	0
2.53	0	0	0	0	0	0	0	0
2.535	0	0	0	0	0	0	0	0
2.54	0	0	0	0	0	0	0	0
2.545	0	0	0	0	0	0	0	0
2.55	0	0	0	0	0	0	0	0
2.555	0	0	0	0	0	0	0	0
2.56	0	0	0	0	0	0	0	0
2.565	0	0	0	0	0	0	0	0
2.57	0	0	0	0	0	0	0	0
2.575	0	0	0	0	0	0	0	0
2.58	0	0	0	0	0	0	0	0
2.585	0	0	0	0	0	0	0	0
2.59	0	0	0	0	0	0	0	0
2.595	0	0	0	0	0	0	0	0
2.6	0	0	0	0	0	0	0	0

